ingredients_text,ingredientes_identificados,num_ingredientes
"Allergy Advice: For allergens see highlighted ingredientsCommon Ingredients Listing for All Soups: SkimMilkPowder, Vegetable Oils (Milk) (Sunflower Oil, Refined Palm Oil), Glucose Syrup Solids (Wheat Gluten), Calcium Caseinate (Milk), Whey Protein Concentrate (Milk,Soya),SoyaProtein Isolate, Modified Maize Starch, Dietary Fibre (Fibersol-2â„¢), Minerals (Dairy Calcium (Milk), Magnesium Oxide, Ferric Pyrosphosphate, Zinc Sulphate, Manganese Sulphate, Copper Sulphate, Potassium Iodide, Sodium Molybdate, Chromium Chloride, Sodium Selenite), Thickeners (E412, E415), Gelling Agent (Potassium Chloride), Inulin, Black Pepper, Emulsifiers (Lecithin, E450, E471, E472c), Vitamins (A, Thiamin, Riboflavin, B6, B12, C, D, E, K, Folate, Niacin, Pantothenic Acid, Biotin), Anti Caking Agent (E551), Maize Starch, Potato Starch, Parsley,Celery, Additional Ingredient Listing for Specific Soup Flavours: Chicken Flavour Soup: Chicken Flavours (5%) (Hydrolysed Vegetable Protein (Soya), Yeast Extract, Salt, Sugar, Spice Extract, Herbs, Animal Fat, Food Acids (E270, E334, E300), Flavour Enhancer (E621)), Vegetable Flavours (Wheat,Soya,Celery) (Hydrolysed Vegetable Protein, Yeast Extract, Vegetable Extract, Salt, Sugar, Spice Extract, Mushroom Flavour, Herbs, Dehydrated Vegetables (Onion, Cabbage, Garlic, Spinach, Carrot, Vegetable Oil (Canola)), Vegetable Powder (Onion Powder, Garlic Powder), Carrots, Colour (E160a). Garden Vegetable Flavour Soup: Vegetable Flavours (9%) (Wheat,Soya,Celery) (Hydrolysed Vegetable Protein, Yeast Extract, Vegetable Extract, Salt, Sugar, Spice Extract, Mushroom Flavour, Herbs, Dehydrated Vegetables (Onion, Cabbage, Garlic, Spinach, Carrot, Vegetable Oil (Canola)), Vegetable Powder (3%) (Tomato Powder, Onion Powder, Garlic Powder, Pumpkin Powder, Corn), Carrots, Leeks, Chive Flakes, Cumin, Flavour Enhancers (E621, E627, E631), Food Acid (E262), Colour (E160a). Mild Curry Flavour Soup: Flavours (Wheat Gluten,Soya,Milk,Celery), Curry Powder (4%) (Mustard), Modified Maize Starch, Carrots, Onion Powder, Pumpkin Powder, Tomato Powder, Parsley, Garlic Powder,Celery, Colour (Carotene), Yeast Extract, Rice Flour, Colour (E150a), Salt, Dextrose, Flavour Enhancers (E627, E631), Acidity Regulator (Citric Acid)","['potato', 'rice', 'milk', 'leeks', 'onion', 'maize', 'chicken', 'tomato']",8
"Allergy Advice: For allergens see highlighted ingredientsHot Dogs: 66% Chicken (Mechanically Separated), Water, 9.3% Pork, Potato Starch, Pork Collagen, Beef Collagen Casing, Salt, Red Pepper, Smoke Flavour, Pork Fat, Natural Flavourings, Stabiliser (E451), Chilli Extract, Tomato Powder, Hydrolysed SOYA Protein, Acidifier (E301), Onion Powder, Preservative (E250), Brine: Water, Salt, Contains: Soya, May contain traces of Milk, Gluten, Egg, Celery and Mustard, Hot Dogs made with mechanically recovered Meat","['egg', 'potato', 'pork', 'beef', 'milk', 'onion', 'chicken', 'tomato']",8
"Allergy Advice: For allergens see highlighted ingredientsHaricot Beans (30%), Water, Reconstituted Tomato PurÃ©e (16%), Cumberland Sausages (14%) (Pork, Water, FortifiedWheatFlour (WheatFlour, Iron, Thiamin, Nicotinic Acid, Calcium Carbonate), Potato Starch, Salt, Pork Fat, Dextrose, Spices, Herbs, Stabiliser (Diphosphates), Beef Collagen Casing, Spice Extracts, Herb Extracts), Bacon andEggBites (6%) (Pork,Egg, FortifiedWheatFlour (WheatFlour, Iron, Thiamin, Nicotinic Acid, Calcium Carbonate), Bacon with added Water (Pork, Water, Salt, Preservatives (Sodium Nitrite, Potassium Nitrate), Antioxidant (Sodium Ascorbate)), Rapeseed Oil, Pork Fat, Potato Starch, Dextrose, Salt, Spices, Flavouring,Milk, Maize Starch, Stabiliser (Diphosphates), Dried Potato, Sugar Beet Fibre, Dried SkimmedMilk,WheatStarch, Smoke Flavouring, Spice Extracts, Herb Extracts, Sugar, Colour (Carmine), Onion Powder), Black Pudding (6%) (Pork, Water, FortifiedWheatFlour (WheatFlour, Iron, Thiamin, Nicotinic Acid, Calcium Carbonate), Dried Blood,BarleyFlakes, Pork Rind, Pork Fat, Salt, Onion, Stabiliser (Triphosphates), Spices, Sage, Flavouring), Sugar, Modified Maize Starch, Salt, Paprika, Onion Powder, Maltodextrin, Flavouring","['egg', 'potato', 'pork', 'milk', 'onion', 'tomato', 'maize', 'beef']",8
"Allergy Advice: For allergens see highlighted ingredientsBBQ Beef Flavour:Potato (Potato Starch & Dried Potato), Sunflower Oil (24%), Rice Flour, Barbecue Beef Flavour [Salt, Rice Flour, Dried Yeast Extract, Dried Whey (Milk), Dried Onion, Potassium Chloride, Sugar, Natural Flavourings, Dried Tomato, Colour: Paprika Extract], Maize Flour, Natural Flavouring [contains Potassium Chloride, Salt, Maltodextrin, Dried Onion], SaltOriginal:Potato (Potato Starch & Dried Potato), Sunflower Oil (24%), Rice Flour, Maize Flour, Salt, Potassium ChlorideRoast Chicken Flavour:Potato (Potato Starch & Dried Potato), Sunflower Oil (24%), Rice Flour, Roast Chicken Flavour [Yeast Extract, Dextrose, Salt, Corn Flour, Dried Onion, Dried Yeast, Sugar, Dried Garlic, Dried Palm Fat (containsMilkProtein, Glucose Syrup), Natural Flavourings, Potassium Chloride, Colour: Paprika Extract, Spice Extract], Maize Flour, Natural Flavouring [contains Potassium Chloride,WheatFlour, Dried Yeast Extract, Ground Sage], Salt","['potato', 'rice', 'milk', 'onion', 'tomato', 'maize', 'chicken', 'beef']",8
"Allergy Advice: For allergens see highlighted ingredientsFortified Wheat Flour (WheatFlour, Iron, Thiamin, Nicotinic Acid, Calcium Carbonate), Chicken (27%) (Chicken Breast (59%), Chicken Thigh (39%), Cornflour, Salt), Water, Palm Oil, Leek (7%), Ham Hock (7%) (Pork (98%), Salt, Preservative (Sodium Nitrite)), Cream (Milk) (5%),Milk, Rapeseed Oil, White Wine (2%), Butter (Milk), Tapioca Starch, Modified Maize Starch, Cheddar Cheese (Milk), Salt, Cornflour, Yeast Extract, Pea Protein, Cheese Powder (Milk), Flavouring, Sugar, Chicken Extract, Sunflower Oil, Chicken Fat, Black Pepper, Concentrated Carrot Juice, Extra Virgin Olive Oil, Yeast, Cider Vinegar, Whey Powder (Milk), Thyme, Onion, Carrot, Parsley, Onion Powder","['cheese', 'pork', 'milk', 'butter', 'onion', 'wine', 'maize', 'chicken']",8
"Allergy Advice: For allergens see highlighted ingredientsMashed Potato (45%) (Potato, Water, Half Cream (Milk), Whey Powder (Milk), Palm Oil, Dried SkimmedMilk, Salt, Whey Protein Concentrate (Milk)), Water, Lamb (17%), Carrot, Onion, Cheddar Cheese (Milk), Peas, Yeast Extract (Barley), Lamb Fat, Fortified Wheat Flour (WheatFlour, Iron, Thiamin, Nicotinic Acid, Calcium Carbonate), Cornflour, Tomato PurÃ©e, Caramelised Sugar, White Wine Vinegar, Sugar, Onion Powder, Rosemary, Mint, Black Pepper, Concentrated Lemon Juice","['cheese', 'peas', 'potato', 'milk', 'onion', 'wine', 'lamb', 'tomato']",8
"Allergy Advice: For allergens see highlighted ingredientsWheatFlour, Water, Mozzarella Cheese (15%) (Milk), Tomato PurÃ©e, Smoke Flavoured Pepperoni (5%) (Pork, Pork Fat, Salt, Dextrose, Paprika Extract, Paprika, Coriander, Garlic, Pepper Extract, Antioxidants: Rosemary Extract, Sodium Ascorbate; Smoke Flavouring, Oregano, Preservative: Sodium Nitirte), Smoke Flavoured Reformed Ham with Added Water (4%) (Pork, Water, Salt, Dextrose, Stabilisers: Sodium Diphosphate, Sodium Triphosphate; Antioxidant: Sodium Ascorbate; Smoke Flavouring, Preservative: Sodium Nitrite), Italian Style Sausage (4%) (Pork, Pork Rind, Water, Pork Fat, Rusk, (WheatFlour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Salt), Potato Starch, Salt, Beef Collagen Casing, Dextrose, Oregano, Parsley, Garlic, Fennel, Pepper), Pork Sausage Meatballs (4%) (Pork, Rusk (WheatFlour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Salt), Pork Fat, Fennel, Salt, Red Pepper, Flakes, Garlic Powder, Herbs (Oregano, Thyme, Basil, Bay Leaf, Parsley, Sage), Basil, Fennel Seeds, Dextrose, Black Pepper,BarleyMalt Extract, Marjoram), Pan Fried Onions (4%) (Onions, Rapeseed Oil), Rapeseed Oil, Palm Oil, Yeast, Sugar, Basil, Salt, Extra Virgin Olive Oil, Maize Starch, Maize Flour, Flavouring, Chilli Powder, Yeast Extract, Spices, Garlic Powder, Onion Powder, Cheese Powder (Milk)","['cheese', 'potato', 'pork', 'beef', 'milk', 'onion', 'maize', 'tomato']",8
"Allergy Advice: For allergens see highlighted ingredientsCooked White Long Grain Rice (28%, Water, Long Grain Rice), Water, Cooked Marinated Chicken (15%, Chicken, Maltodextrin, Dextrose, Tapioca Starch, Salt, Maize Flour, Onion Powder, Yeast Extract, Herbs (Oregano, Basil, Parsley), Natural Flavourings, Sugar, Tomato Powder, Garlic, Acidity Regulatory - Citric Acid, Lemon Powder, Colour - Paprika Extract, Thickener - Carrageenan,EggPowder, Modified Maize Starch, Stabilisers - Tri- and Polyphosphates), Peas, Red Peppers, Whey Powder (Milk), Half Cream (Milk),Celery,Milk, Modified Maize Starch, Chicken Stock (Yeast Extract, Water, Salt, Chicken Extract, Chicken Fat, Natural Flavouring, Carrot Juice Concentrate, Cornflour, Onion, Onion Powder, Carrot), Lemon Juice, Lemon Grass, Lemon Zest, White Wine, Sugar, Thickener - Agar, Basil, Yeast Extract","['peas', 'rice', 'milk', 'onion', 'wine', 'maize', 'chicken', 'tomato']",8
"Allergy Advice: For allergens see highlighted ingredientsPesto Flavoured Coating (FortifiedWheatFlour (Wheat, Calcium Carbonate, Iron, Niacin, Thiamin), Water,WheatStarch, Rapeseed Oil, DurumWheatSemolina,WheatGluten, Salt, Garlic Powder, Onion Powder, Natural Flavourings, Yeast, Rice Flour, Cheese Powder (Milk), Sunflower Oil, Black Pepper Extract, Colouring (Paprika Extract)), Rice (15%), ASC-Certified King Prawn (Crustaceans) (15%), MSC-Certified Alaska Pollock (Fish) (7%), Petits Pois Peas (6%), Water, Cheddar Cheese (Milk), Basil, Dried Potato, Garlic PurÃ©e, Lemon Zest, Salt","['cheese', 'peas', 'potato', 'crustaceans', 'rice', 'milk', 'fish', 'onion']",8
"Allergy Advice: For allergens see highlighted ingredientsVegetable Oils (Palm, Rapeseed), Baked Beans (27%) (Haricot Beans, Water, Tomato PurÃ©e, Sugar, Glucose Syrup, Salt, Modified Maize Starch, Onion Powder, Paprika, Flavouring), FortifiedWheatFlour (WheatFlour, Iron, Thiamin, Nicotinic Acid, Calcium Carbonate), Water, Pork Sausage (10%) (Pork (73%), Water,WheatFlour,WheatGluten, Potato Starch, Salt, Sugar, Black Pepper, Dextrose, Raising Agent (Ammonium Carbonates), Ginger, Mace, Nutmeg, Sage Extract), Red Leicester Cheese (4%) (Cheese (Milk), Colour Annatto), Salt, Cornflour,Egg, Flour Treatment Agent (L-Cysteine)","['cheese', 'egg', 'potato', 'pork', 'milk', 'onion', 'maize', 'tomato']",8
"Allergy Advice: For allergens see highlighted ingredientsBeans in Tomato Sauce (30%): Beans (53%), Water, Tomato Puree, Sugar, Modified Maize Starch, Glucose - Fructose Syrup, Salt, Onion Powder, Ground Paprika, Flavouring, Chopped Tomatoes (23%): Tomatoes, Tomato Juice, Citric Acid, Calcium Chloride, Modified Waxy Maize Starch, Savoy Style Breakfast Potatoes (18%): Potatoes, Non-Hydrogenated Sunflower Oil, Sausages (15%): Pork (16%), Chicken (15%), Pork Rind, Water, Rusk (FortifiedWheatFlour (Calcium Carbonate, Iron, Thiamin, Nicotinamide), Salt, Raising Agent: E503ii), Chicken Fat, Chicken Skin, Seasoning (FortifiedWheatFlour (Calcium Carbonate, Iron, Thiamin, Nicotinamide), Salt,WheatGluten, Emulsifier : E450, E451, Flavour Enhancer: E621, Preservative: E223, Dextrose, Non-Hydrogenated Rapeseed Oil, Spice and Herb Extracts, White Pepper, Antioxidants: E301, E331),SoyaProtein, Pork Protein, Dextrose, Beef Collagen Casing, Scrambled Egg (11%): Pasteurised WholeEgg, Water, Non-Hydrogenated Sunflower Oil, Modified Maize Starch, SkimmedMilkPowder, Lemon Juice, Salt, Ground White Pepper, American Style Breakfast Ham (3%): Reformed Pork (74%), Water, Salt, Dextrose, Potato Starch, Vegetable Protein (Soya), Stabiliser: E451, Preservative: E250, Antioxidants: E316","['egg', 'potato', 'pork', 'beef', 'onion', 'maize', 'chicken', 'tomato']",8
"Allergy Advice: For allergens see highlighted ingredientsGravy (37%) (Water, Modified Maize Starch, Flavouring (Starch, Flavourings, Salt, Colour (Paprika Extract), Sugar, Maltodextrin, Sunflower Oil), Butter (Milk), Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin and Thiamin), Caramelised Sugar, Sugar, Beef Stock (Water, Yeast Extract, Beef Stock, Sugar, Salt, Caramelised Sugar, Mushroom Concentrate, Red Wine Extract, Cornflour, Flavourings, Black Pepper, Aniseed), Yeast Extract, White Pepper), Mashed Potato (35%) (Water, Potato, Potato Flake (Potato, Turmeric), Yeast Extract, White Pepper), Pork Sausage (21%) (Pork, Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Pork Rind, Rapeseed Oil,WheatStarch, Salt, Beef Collagen Casing, Dextrose, Black Pepper,WheatProtein, Herbs, Yeast Extract, Spice & Herb Extracts), Peas (7%)","['peas', 'potato', 'pork', 'butter', 'milk', 'wine', 'maize', 'beef']",8
"Allergy Advice: For allergens see highlighted ingredientsGravy (39%) (Water, Modified Maize Starch, Beef (Beef, Dextrose, Salt, Stabiliser (Sodium Triphosphate)), Flavouring (Cornflour, Salt, Flavourings, Colour (Ammonia Caramel), Sugar, Modified Maize Starch, Maltodextrin, Sunflower Oil), Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin and Thiamin), Butter (Milk), Caramelised Sugar, Sugar, Beef Stock (Water, Yeast Extract, Beef Stock, Sugar, Sea Salt, Caramelised Sugar, Mushroom Concentrate, Red Wine Extract, Cornflour, Flavourings, Black Pepper, Aniseed), Yeast Extract, White Pepper), Roast Potatoes (25%) (Potato, Sunflower Oil, Caramelised Sugar), Cooked Beef (12%) (Beef (95%), Dextrose, Salt, Stabiliser (Sodium Triphosphate)), Peas (11%), Carrots (9%), Yorkshire Pudding (3.8%) (Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin and Thiamin), Water,EggWhite, Rapeseed Oil,Egg, SkimmedMilkPowder, Salt)","['peas', 'egg', 'potato', 'butter', 'milk', 'wine', 'maize', 'beef']",8
"Allergy Advice: For allergens see highlighted ingredientsGravy (33%) (Water, Modified Maize Starch, Flavouring (Maltodextrin, Salt, Cornflour, Flavourings, Sugar, Colour (Ammonia Caramel), Sunflower Oil), Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin and Thiamin), Butter (Milk), Sugar, Caramelised Sugar), Roast Potatoes (22%) (Potato, Sunflower Oil, Caramelised Sugar), Peas (12.5%), Cooked Formed Turkey (12%) (Turkey Breast (95%), Dried Glucose Syrup, Pea Starch, Emulsifier (Sodium Triphosphate), Salt, Stabiliser (Guar Gum), Yeast Extract (Barley)), Carrots (10%), Sage and Onion Stuffing Ball (7%) (Water, Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin and Thiamin), Onions,Oats, Salt, Rapeseed Oil, Sage, Parsley, Yeast), Pork Sausage Wrapped in Bacon (3.5%) (Bacon (Pork, Salt, Preservatives (Sodium Nitrite, Potassium Nitrate)), Sausage (Pork, Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin and Thiamin), Pork Fat, Salt, Emulsifier (Penta Sodium Phosphate), Dextrose, Preservative (Sodium Metabisulphite), Antioxidant (Sodium Ascorbate), Flavorings), Beef Collagen Casing)","['peas', 'potato', 'pork', 'butter', 'milk', 'onion', 'maize', 'beef']",8
"Cooked Long Grain Spiced Rice (30%, Water, Long Grain Rice, Ground Turmeric), Water, Roasted Vegetables (Roasted Red Pepper, Roasted Courgette), Cooked Chicken (13%, Chicken, Cornflour), Peas, Onion, Chorizo (3%, Pork, Pork Fat, Salt, Paprika, Dextrose, Chilli Powder, Barley Malt Vinegar, Rosemary, Sage, Paprika Extract, Antioxidant - Sodium Ascorbate, Preservative - Sodium Nitrite), Tomato PurÃ©e, White Wine, Garlic PurÃ©e, Sugar, Modified Maize Starch, Chicken Stock (Water, Chicken Fat, Chicken Extract, Salt), Flavourings, Salt, Sugar, Cornflour, Parsley, Chipotle Chilli, Smoked Paprika, Salt, Ground Turmeric, Thickener - Agar, Oregano","['peas', 'pork', 'rice', 'onion', 'wine', 'maize', 'chicken', 'tomato']",8
"Allergy Advice: For allergens see highlighted ingredientsSpecial Fried Rice 43% Cooked Rice (78%) [Water, Rice], Carrots (4%), Peas (4%), Char Siu Pork (4%) [Pork (80%), Hoi Sin Sauce (Sugar, Rice Vinegar, Water, Garlic, Red Rice Koji, Salt, Spices, Colour: E150c,SesameOil, Chilli), Brown Sugar, Water, Ginger, Garlic, Rice Wine (Glutinous Rice, Water), Water, Salt, Colour: E120, Spices], Cooked ScrambledEgg(5%) [Rapeseed Oil], Cooked Pork Shoulder 3% [Pork Meat (54%), Water, Starch, Salt, Glucose Syrup, Lactose (Milk), Flavourings, Emulsifier: E451i, Antioxidant: E316, Preservative: E250], Rapeseed Oil, Salt,SoySauce (SoyExtract, Water,SoyaBeans, Salt,Wheat, Molasses, Salt, Sugar, Acidity Regulator, E260], Rapeseed Oil, Flavour Enhancer: E621, Spices, Steamed Cooked Chicken Breast 40% (Chicken Breast 99%, Salt), Curry Sauce 17%, Water, Rapeseed Oil, Modified Starch, Tomato Puree, Curry Powder (Coriander, Turmeric,Mustard, Bengal Gram Farina, Cumin, Chillies, Fenugreek, Black Pepper, Garlic, Salt, Fennel, Poppy Seeds), Sugar, Flavour Enhancer E621, Salt,SoySauce (Water,SoyaBeans, Salt,Wheat, Molasses, Salt, Sugar, Acidity Regulator E260), Onion Puree,WheatFlour, Ginger Puree","['peas', 'pork', 'rice', 'milk', 'onion', 'wine', 'chicken', 'tomato']",8
"Allergy Advice: For allergens see highlighted ingredientsBeef (32%), Cooked Pasta (DurumWheatSemolina, Water,Egg), Water, Tomato PurÃ©e, Onion, Tomato Paste, Italian Smoked Pancetta (5%) (Pork, Salt, Spice Extracts (Rosemary Extract, Cardamom Extract, Pepper Extract), Flavouring, Antioxidant (Sodium Ascorbate), Preservative (Sodium Nitrite, Potassium Nitrate)), Mild Cheddar Cheese (Milk) (3%), Tomato Concentrate, Red Cheddar Cheese (Cheese (Milk, Colour (Annatto)), Dried SkimmedMilk, Red Wine, Modified Maize Starch, Medium Fat Hard Cheese (Cheese (Milk), Preservative (Lysozyme (Egg)), Mozzarella Cheese (Cheese (Milk), Acidity Regulator (Citric Acid)), Parsley,WheatFlour, Garlic, Salt, Yeast Extract, Black Pepper, Oregano, Sugar, Maltodextrin, Flavouring, Nutmeg, Spices, White Pepper, Rosemary, Juniper Powder, Coriander, Basil, Laurel, Sage, Marjoram, Thyme,Celery, Mint","['cheese', 'egg', 'pork', 'milk', 'onion', 'wine', 'maize', 'tomato']",8
"INGREDIENTS:Cooked free range egg pasta (water, durumwheatsemolina, pasteurised free rangeegg), water, mushrooms (14%) (portobello, cup, chestnut, chanterelle), wholemilk, onion, pecorino cheese (ewe'smilk), double cream (milk), single cream (milk), white wine, rapeseed oil, butter (milk), extra virgin olive oil, cornflour, mushroom concentrate, parsley, white balsamic vinegar (white wine vinegar, grape must), salt, garlic purÃ©e, sage, fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), gelling agent (pectin), black garlic purÃ©e, oregano, sunflower oil, potato maltodextrin, porcini mushroom powder, fennel, black pepper.","['cheese', 'egg', 'potato', 'milk', 'butter', 'onion', 'grape', 'wine']",8
"INGREDIENTS:pork sausage (40%) (free range pork, sea salt, rice flour, maize flour, spices, stabiliser (triphosphates), sodiummetabisulphite, maize starch, salt, onion, ascorbic acid, ground sage, dextrose monohydrate, encased in a natural hog casing), potato, onion, spring onion, water, ale (barley), salted butter (milk), single cream (milk),milk, pork extract, cornflour, muscovado sugar, salt, pork gelatine, parsley, sage, caramelised sugar, fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), brown sugar, maize starch, onion concentrate, white pepper, tomato paste, garlic concentrate, black pepper, yeast extract, sugar.","['potato', 'pork', 'rice', 'butter', 'milk', 'onion', 'maize', 'tomato']",8
"INGREDIENTS:Lamb (26%), semi skimmedmilk, potato, aubergine, fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), pasteurised free rangeegg, tomato purÃ©e, tomatoes, red wine, cornflour, rapeseed oil, passata, butter (milk), onion, extra mature Cheddar cheese (milk), water, garlic purÃ©e, feta cheese (milk), lamb extract, salt, cinnamon, coriander, nutmeg, parsley, thyme, oregano, smoked paprika, extra virgin olive oil, cayenne pepper, ground bay, yeast extract, yeast.","['cheese', 'potato', 'butter', 'milk', 'onion', 'wine', 'lamb', 'tomato']",8
"INGREDIENTS:Potato, beef (29%), carrot, water, onion, red wine,celery, single cream (milk),milk, salted butter (milk), beef extract, cornflour, tomato, rapeseed oil, fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), mature Cheddar cheese (milk), yeast extract, salt, tomato purÃ©e, corn starch, beetroot, sugar, garlic purÃ©e, parsley, caramelised sugar, tomato paste, blackmustardseeds, spirit vinegar, beef gelatine, rosemary, onion juice, leek, molasses, onion purÃ©e, black pepper, ground bay leaves, tamarind paste, white pepper, ginger purÃ©e, yeast, acetic acid, cloves, olive oil, caramel syrup, sea salt, paprika, garlic extract.","['cheese', 'tomato', 'potato', 'milk', 'butter', 'onion', 'wine', 'beef']",8
"INGREDIENTS:Potato, beef (29%), carrot, water, onion, red wine,celery, single cream (milk),milk, salted butter (milk), beef extract, cornflour, tomato, rapeseed oil, fortified wheat flour (wheatflour, calcium carbonate, iron, niacin, thiamin), mature Cheddar cheese (milk), yeast extract, salt, tomato purÃ©e, corn starch, beetroot, sugar, garlic purÃ©e, parsley, caramelised sugar, tomato paste, blackmustardseeds, spirit vinegar, beef gelatine, rosemary, onion juice, leek, molasses, onion purÃ©e, black pepper, ground bay leaves, tamarind paste, white pepper, ginger purÃ©e, yeast, acetic acid, cloves, olive oil, caramel syrup, sea salt, paprika, garlic extract.","['cheese', 'tomato', 'potato', 'milk', 'butter', 'onion', 'wine', 'beef']",8
"INGREDIENTS:Cooked free range egg pasta (water, durumwheatsemolina, pasteurised free rangeegg), beef (25%), water, red wine, onion, beef extract, Parmigiano Reggiano cheese (milk) (1.5%), extra virgin olive oil, salt, parsley, tomato purÃ©e, cornflour,barleymalt vinegar, mushroom concentrate,wheatflour, black treacle, garlic purÃ©e, sugar, caramelised sugar powder,mustardflour, onion juice concentrate, sunflower oil, potato maltodextrin, tamarind concentrate, thyme, onion powder, spirit vinegar, black pepper, ground bay, garlic powder, white pepper, pimento, ginger, paprika, clove, rapeseed oil, star anise, turmeric.","['cheese', 'egg', 'tomato', 'potato', 'milk', 'onion', 'wine', 'beef']",8
